,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.488808333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.85961666666668,27.448316666666674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.54726666666667,26.49002833333333,26.916949999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.896731666666664,26.730295,22.08352166666667,25.57371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.108013333333336,27.96066666666665,23.727498333333333,27.13364999999998,23.260788333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.609956666666665,29.099765000000005,22.390196666666668,23.37550666666667,22.454858333333334,25.156873333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.19031833333333,26.719291666666663,23.412029999999998,25.536141666666666,24.107201666666665,22.086821666666665,25.33632333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.98378,148.21021333333331,143.13433500000005,148.40669833333334,168.4269066666667,143.08294166666667,160.11121666666668,151.0012966666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.32543500000003,149.5362333333333,143.89791499999998,146.91263,158.6850266666667,147.58885500000002,146.33136666666667,150.4136,26.969598333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.041415,141.50634333333335,141.81078833333333,143.20068500000002,203.51736666666662,139.87762,207.66774166666664,199.935245,26.75879333333333,27.527378333333345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.7312766666667,146.1071883333333,147.97868833333337,146.983195,203.73742499999997,144.67267666666666,210.15796499999993,195.84884,27.648950000000003,26.783373333333333,27.053700000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.62970333333334,152.0475166666667,152.5147666666667,199.06333,218.51145833333328,194.12046166666664,219.61881500000004,218.634425,22.97577,26.87731333333333,22.06604333333333,25.743696666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.22262666666666,142.44161499999998,142.50860666666668,142.94896666666665,149.29258833333333,143.86736333333334,147.44942500000002,147.55717166666668,25.079649999999997,27.992299999999997,23.859596666666665,27.295283333333327,23.468803333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.01952333333338,168.63795000000002,164.34868833333334,167.59324333333333,170.63916500000002,167.46662833333332,168.73882333333333,199.29561833333332,23.568336666666667,29.362766666666666,22.435335000000002,23.660938333333334,22.523668333333333,25.525051666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
